Time,Coin,Quantity,Description
2022-05-01 21:00:00,USDT,0.00000967,FTX App Earn
2022-05-01 22:00:00,USDT,0.00000967,FTX App Earn
2022-05-01 22:00:00,DOGE,0.07238461,FTX App Earn
2022-05-01 23:00:00,DOGE,0.07238527,FTX App Earn
2022-05-01 23:00:00,USDT,0.00000967,FTX App Earn
2022-05-02 00:00:00,USDT,0.00000967,FTX App Earn
2022-05-02 00:00:00,DOGE,0.07238593,FTX App Earn
2022-05-02 01:00:00,DOGE,0.07238659,FTX App Earn
2022-05-02 01:00:00,USDT,0.00000967,FTX App Earn
2022-05-02 02:00:00,USDT,0.00000968,FTX App Earn
2022-05-02 02:00:00,DOGE,0.07238725,FTX App Earn
2022-05-02 03:00:00,DOGE,0.07238791,FTX App Earn
2022-05-02 03:00:00,USDT,0.00000968,FTX App Earn
2022-05-02 04:00:00,USDT,0.00000968,FTX App Earn
2022-05-02 04:00:00,DOGE,0.07238857,FTX App Earn
2022-05-02 05:00:00,DOGE,0.07238923,FTX App Earn
2022-05-02 05:00:00,USDT,0.00000968,FTX App Earn
2022-05-02 06:00:00,USDT,0.00000968,FTX App Earn
2022-05-02 06:00:00,DOGE,0.07238989,FTX App Earn
2022-05-02 07:00:00,DOGE,0.07239056,FTX App Earn
2022-05-02 07:00:00,USDT,0.00000968,FTX App Earn
2022-05-02 08:00:00,USDT,0.00000968,FTX App Earn
2022-05-02 08:00:00,DOGE,0.07239122,FTX App Earn
2022-05-02 09:00:00,DOGE,0.07239188,FTX App Earn
2022-05-02 09:00:00,USDT,0.00000968,FTX App Earn
2022-05-02 10:00:00,USDT,0.00000968,FTX App Earn
2022-05-02 10:00:00,DOGE,0.07239254,FTX App Earn
2022-05-02 11:00:00,DOGE,0.07239320,FTX App Earn
2022-05-02 11:00:00,USDT,0.00000968,FTX App Earn
2022-05-02 12:00:00,USDT,0.00000968,FTX App Earn
2022-05-02 12:00:00,DOGE,0.07239386,FTX App Earn
2022-05-02 13:00:00,DOGE,0.07239452,FTX App Earn
2022-05-02 13:00:00,USDT,0.00000968,FTX App Earn
2022-05-02 14:00:00,USDT,0.00000968,FTX App Earn
2022-05-02 14:00:00,DOGE,0.07239518,FTX App Earn
2022-05-02 15:00:00,DOGE,0.07239584,FTX App Earn
2022-05-02 15:00:00,USDT,0.00000968,FTX App Earn
2022-05-02 16:00:00,USDT,0.00000968,FTX App Earn
2022-05-02 16:00:00,DOGE,0.07239651,FTX App Earn
2022-05-02 17:00:00,DOGE,0.07239717,FTX App Earn
2022-05-02 17:00:00,USDT,0.00000968,FTX App Earn
2022-05-02 18:00:00,USDT,0.00000968,FTX App Earn
2022-05-02 18:00:00,DOGE,0.07239783,FTX App Earn
2022-05-02 19:00:00,DOGE,0.07239849,FTX App Earn
2022-05-02 19:00:00,USDT,0.00000968,FTX App Earn
2022-05-02 20:00:00,USDT,0.00000968,FTX App Earn
2022-05-02 20:00:00,DOGE,0.07239915,FTX App Earn
2022-05-02 21:00:00,DOGE,0.07239981,FTX App Earn
2022-05-02 21:00:00,USDT,0.00000968,FTX App Earn
2022-05-02 22:00:00,USDT,0.00000968,FTX App Earn
2022-05-02 22:00:00,DOGE,0.07240047,FTX App Earn
2022-05-02 23:00:00,DOGE,0.07240113,FTX App Earn
2022-05-02 23:00:00,USDT,0.00000968,FTX App Earn
2022-05-03 00:00:00,USDT,0.00000968,FTX App Earn
2022-05-03 00:00:00,DOGE,0.07240179,FTX App Earn
2022-05-03 01:00:00,DOGE,0.07240246,FTX App Earn
2022-05-03 01:00:00,USDT,0.00000968,FTX App Earn
2022-05-03 02:00:00,USDT,0.00000968,FTX App Earn
2022-05-03 02:00:00,DOGE,0.07240312,FTX App Earn
2022-05-03 03:00:00,DOGE,0.07240378,FTX App Earn
2022-05-03 03:00:00,USDT,0.00000968,FTX App Earn
2022-05-03 04:00:00,USDT,0.00000968,FTX App Earn
2022-05-03 04:00:00,DOGE,0.07240444,FTX App Earn
2022-05-03 05:00:00,DOGE,0.07240510,FTX App Earn
2022-05-03 05:00:00,USDT,0.00000968,FTX App Earn
2022-05-03 06:00:00,USDT,0.00000968,FTX App Earn
2022-05-03 06:00:00,DOGE,0.07240576,FTX App Earn
2022-05-03 07:00:00,DOGE,0.07240642,FTX App Earn
2022-05-03 07:00:00,USDT,0.00000968,FTX App Earn
2022-05-03 08:00:00,USDT,0.00000968,FTX App Earn
2022-05-03 08:00:00,DOGE,0.07240708,FTX App Earn
2022-05-03 09:00:00,DOGE,0.07240775,FTX App Earn
2022-05-03 09:00:00,USDT,0.00000968,FTX App Earn
2022-05-03 10:00:00,USDT,0.00000968,FTX App Earn
2022-05-03 10:00:00,DOGE,0.07240841,FTX App Earn
2022-05-03 11:00:00,DOGE,0.07240907,FTX App Earn
2022-05-03 11:00:00,USDT,0.00000968,FTX App Earn
2022-05-03 12:00:00,USDT,0.00000968,FTX App Earn
2022-05-03 12:00:00,DOGE,0.07240973,FTX App Earn
2022-05-03 13:00:00,DOGE,0.07241039,FTX App Earn
2022-05-03 13:00:00,USDT,0.00000968,FTX App Earn
2022-05-03 14:00:00,USDT,0.00000968,FTX App Earn
2022-05-03 14:00:00,DOGE,0.07241105,FTX App Earn
2022-05-03 15:00:00,DOGE,0.07241171,FTX App Earn
2022-05-03 15:00:00,USDT,0.00000968,FTX App Earn
2022-05-03 16:00:00,USDT,0.00000968,FTX App Earn
2022-05-03 16:00:00,DOGE,0.07241237,FTX App Earn
2022-05-03 17:00:00,DOGE,0.07241304,FTX App Earn
2022-05-03 17:00:00,USDT,0.00000968,FTX App Earn
2022-05-03 18:00:00,USDT,0.00000968,FTX App Earn
2022-05-03 18:00:00,DOGE,0.07241370,FTX App Earn
2022-05-03 19:00:00,DOGE,0.07241436,FTX App Earn
2022-05-03 19:00:00,USDT,0.00000968,FTX App Earn
2022-05-03 20:00:00,USDT,0.00000968,FTX App Earn
2022-05-03 20:00:00,DOGE,0.07241502,FTX App Earn
2022-05-03 21:00:00,DOGE,0.07241568,FTX App Earn
2022-05-03 21:00:00,USDT,0.00000968,FTX App Earn
2022-05-03 22:00:00,USDT,0.00000968,FTX App Earn
2022-05-03 22:00:00,DOGE,0.07241634,FTX App Earn
2022-05-03 23:00:00,DOGE,0.07241700,FTX App Earn
2022-05-03 23:00:00,USDT,0.00000968,FTX App Earn
2022-05-04 00:00:00,USDT,0.00000968,FTX App Earn
2022-05-04 00:00:00,DOGE,0.07241767,FTX App Earn
2022-05-04 01:00:00,DOGE,0.07241833,FTX App Earn
2022-05-04 01:00:00,USDT,0.00000968,FTX App Earn
2022-05-04 02:00:00,USDT,0.00000968,FTX App Earn
2022-05-04 02:00:00,DOGE,0.07241899,FTX App Earn
2022-05-04 03:00:00,DOGE,0.07241965,FTX App Earn
2022-05-04 03:00:00,USDT,0.00000968,FTX App Earn
2022-05-04 04:00:00,USDT,0.00000968,FTX App Earn
2022-05-04 04:00:00,DOGE,0.07242031,FTX App Earn
2022-05-04 05:00:00,DOGE,0.07242097,FTX App Earn
2022-05-04 05:00:00,USDT,0.00000968,FTX App Earn
2022-05-04 06:00:00,USDT,0.00000968,FTX App Earn
2022-05-04 06:00:00,DOGE,0.07242163,FTX App Earn
2022-05-04 07:00:00,DOGE,0.07242229,FTX App Earn
2022-05-04 07:00:00,USDT,0.00000968,FTX App Earn
2022-05-04 08:00:00,USDT,0.00000968,FTX App Earn
2022-05-04 08:00:00,DOGE,0.07242296,FTX App Earn
2022-05-04 09:00:00,DOGE,0.07242362,FTX App Earn
2022-05-04 09:00:00,USDT,0.00000968,FTX App Earn
2022-05-04 10:00:00,USDT,0.00000968,FTX App Earn
2022-05-04 10:00:00,DOGE,0.07242428,FTX App Earn
2022-05-04 11:00:00,DOGE,0.07242494,FTX App Earn
2022-05-04 11:00:00,USDT,0.00000968,FTX App Earn
2022-05-04 12:00:00,USDT,0.00000968,FTX App Earn
2022-05-04 12:00:00,DOGE,0.07242560,FTX App Earn
2022-05-04 13:00:00,DOGE,0.07242626,FTX App Earn
2022-05-04 13:00:00,USDT,0.00000968,FTX App Earn
2022-05-04 14:00:00,USDT,0.00000968,FTX App Earn
2022-05-04 14:00:00,DOGE,0.07242692,FTX App Earn
2022-05-04 15:00:00,DOGE,0.07242759,FTX App Earn
2022-05-04 15:00:00,USDT,0.00000968,FTX App Earn
2022-05-04 16:00:00,USDT,0.00000968,FTX App Earn
2022-05-04 16:00:00,DOGE,0.07242825,FTX App Earn
2022-05-04 17:00:00,DOGE,0.07242891,FTX App Earn
2022-05-04 17:00:00,USDT,0.00000968,FTX App Earn
2022-05-04 18:00:00,USDT,0.00000968,FTX App Earn
2022-05-04 18:00:00,DOGE,0.07242957,FTX App Earn
2022-05-04 19:00:00,DOGE,0.07243023,FTX App Earn
2022-05-04 19:00:00,USDT,0.00000968,FTX App Earn
2022-05-04 20:00:00,USDT,0.00000968,FTX App Earn
2022-05-04 20:00:00,DOGE,0.07243089,FTX App Earn
2022-05-04 21:00:00,DOGE,0.07243155,FTX App Earn
2022-05-04 21:00:00,USDT,0.00000968,FTX App Earn
2022-05-04 22:00:00,USDT,0.00000968,FTX App Earn
2022-05-04 22:00:00,DOGE,0.07243222,FTX App Earn
2022-05-04 23:00:00,DOGE,0.07243288,FTX App Earn
2022-05-04 23:00:00,USDT,0.00000968,FTX App Earn
2022-05-05 00:00:00,USDT,0.00000968,FTX App Earn
2022-05-05 00:00:00,DOGE,0.07243354,FTX App Earn
2022-05-05 01:00:00,DOGE,0.07243420,FTX App Earn
2022-05-05 01:00:00,USDT,0.00000968,FTX App Earn
2022-05-05 02:00:00,USDT,0.00000968,FTX App Earn
2022-05-05 02:00:00,DOGE,0.07243486,FTX App Earn
2022-05-05 03:00:00,DOGE,0.07243552,FTX App Earn
2022-05-05 03:00:00,USDT,0.00000968,FTX App Earn
2022-05-05 04:00:00,USDT,0.00000968,FTX App Earn
2022-05-05 04:00:00,DOGE,0.07243619,FTX App Earn
2022-05-05 05:00:00,DOGE,0.07243685,FTX App Earn
2022-05-05 05:00:00,USDT,0.00000968,FTX App Earn
2022-05-05 06:00:00,USDT,0.00000968,FTX App Earn
2022-05-05 06:00:00,DOGE,0.07243751,FTX App Earn
2022-05-05 07:00:00,DOGE,0.07243817,FTX App Earn
2022-05-05 07:00:00,USDT,0.00000968,FTX App Earn
2022-05-05 08:00:00,USDT,0.00000968,FTX App Earn
2022-05-05 08:00:00,DOGE,0.07243883,FTX App Earn
2022-05-05 09:00:00,DOGE,0.07243949,FTX App Earn
2022-05-05 09:00:00,USDT,0.00000968,FTX App Earn
2022-05-05 10:00:00,DOGE,0.07244015,FTX App Earn
2022-05-05 10:00:00,USDT,0.00000968,FTX App Earn
2022-05-05 11:00:00,USDT,0.00000968,FTX App Earn
2022-05-05 11:00:00,DOGE,0.07244082,FTX App Earn
2022-05-05 12:00:00,DOGE,0.07244148,FTX App Earn
2022-05-05 12:00:00,USDT,0.00000968,FTX App Earn
2022-05-05 13:00:00,DOGE,0.07244214,FTX App Earn
2022-05-05 13:00:00,USDT,0.00000968,FTX App Earn
2022-05-05 14:00:00,DOGE,0.07244280,FTX App Earn
2022-05-05 14:00:00,USDT,0.00000968,FTX App Earn
2022-05-05 15:00:00,USDT,0.00000968,FTX App Earn
2022-05-05 15:00:00,DOGE,0.07244346,FTX App Earn
2022-05-05 16:00:00,DOGE,0.07244412,FTX App Earn
2022-05-05 16:00:00,USDT,0.00000968,FTX App Earn
2022-05-05 17:00:00,DOGE,0.07244479,FTX App Earn
2022-05-05 17:00:00,USDT,0.00000968,FTX App Earn
2022-05-05 18:00:00,DOGE,0.07244545,FTX App Earn
2022-05-05 18:00:00,USDT,0.00000968,FTX App Earn
2022-05-05 19:00:00,USDT,0.00000968,FTX App Earn
2022-05-05 19:00:00,DOGE,0.07244611,FTX App Earn
2022-05-05 20:00:00,DOGE,0.07244677,FTX App Earn
2022-05-05 20:00:00,USDT,0.00000968,FTX App Earn
2022-05-05 21:00:00,DOGE,0.07244743,FTX App Earn
2022-05-05 21:00:00,USDT,0.00000968,FTX App Earn
2022-05-05 22:00:00,USDT,0.00000968,FTX App Earn
2022-05-05 22:00:00,DOGE,0.07244809,FTX App Earn
2022-05-05 23:00:00,DOGE,0.07244876,FTX App Earn
2022-05-05 23:00:00,USDT,0.00000968,FTX App Earn
2022-05-06 00:00:00,DOGE,0.07244942,FTX App Earn
2022-05-06 00:00:00,USDT,0.00000968,FTX App Earn
2022-05-06 01:00:00,DOGE,0.07245008,FTX App Earn
2022-05-06 01:00:00,USDT,0.00000968,FTX App Earn
2022-05-06 02:00:00,USDT,0.00000968,FTX App Earn
2022-05-06 02:00:00,DOGE,0.07245074,FTX App Earn
2022-05-06 03:00:00,DOGE,0.07245140,FTX App Earn
2022-05-06 03:00:00,USDT,0.00000968,FTX App Earn
2022-05-06 04:00:00,USDT,0.00000968,FTX App Earn
2022-05-06 04:00:00,DOGE,0.07245206,FTX App Earn
2022-05-06 05:00:00,DOGE,0.07245273,FTX App Earn
2022-05-06 05:00:00,USDT,0.00000968,FTX App Earn
2022-05-06 06:00:00,DOGE,0.07245339,FTX App Earn
2022-05-06 06:00:00,USDT,0.00000968,FTX App Earn
2022-05-06 07:00:00,DOGE,0.07245405,FTX App Earn
2022-05-06 07:00:00,USDT,0.00000968,FTX App Earn
2022-05-06 08:00:00,DOGE,0.07245471,FTX App Earn
2022-05-06 08:00:00,USDT,0.00000968,FTX App Earn
2022-05-06 09:00:00,USDT,0.00000968,FTX App Earn
2022-05-06 09:00:00,DOGE,0.07245537,FTX App Earn
2022-05-06 10:00:00,DOGE,0.07245603,FTX App Earn
2022-05-06 10:00:00,USDT,0.00000968,FTX App Earn
2022-05-06 11:00:00,USDT,0.00000968,FTX App Earn
2022-05-06 11:00:00,DOGE,0.07245670,FTX App Earn
2022-05-06 12:00:00,DOGE,0.07245736,FTX App Earn
2022-05-06 12:00:00,USDT,0.00000968,FTX App Earn
2022-05-06 13:00:00,USDT,0.00000968,FTX App Earn
2022-05-06 13:00:00,DOGE,0.07245802,FTX App Earn
2022-05-06 14:00:00,DOGE,0.07245868,FTX App Earn
2022-05-06 14:00:00,USDT,0.00000968,FTX App Earn
2022-05-06 15:00:00,USDT,0.00000968,FTX App Earn
2022-05-06 15:00:00,DOGE,0.07245934,FTX App Earn
2022-05-06 16:00:00,DOGE,0.07246000,FTX App Earn
2022-05-06 16:00:00,USDT,0.00000968,FTX App Earn
2022-05-06 17:00:00,USDT,0.00000968,FTX App Earn
2022-05-06 17:00:00,DOGE,0.07246067,FTX App Earn
2022-05-06 18:00:00,DOGE,0.07246133,FTX App Earn
2022-05-06 18:00:00,USDT,0.00000968,FTX App Earn
2022-05-06 19:00:00,USDT,0.00000969,FTX App Earn
2022-05-06 19:00:00,DOGE,0.07246199,FTX App Earn
2022-05-06 20:00:00,DOGE,0.07246265,FTX App Earn
2022-05-06 20:00:00,USDT,0.00000969,FTX App Earn
2022-05-06 21:00:00,USDT,0.00000969,FTX App Earn
2022-05-06 21:00:00,DOGE,0.07246331,FTX App Earn
2022-05-06 22:00:00,DOGE,0.07246397,FTX App Earn
2022-05-06 22:00:00,USDT,0.00000969,FTX App Earn
2022-05-06 23:00:00,USDT,0.00000969,FTX App Earn
2022-05-06 23:00:00,DOGE,0.07246464,FTX App Earn
2022-05-07 00:00:00,DOGE,0.07246530,FTX App Earn
2022-05-07 00:00:00,USDT,0.00000969,FTX App Earn
2022-05-07 01:00:00,USDT,0.00000969,FTX App Earn
2022-05-07 01:00:00,DOGE,0.07246596,FTX App Earn
2022-05-07 02:00:00,DOGE,0.07246662,FTX App Earn
2022-05-07 02:00:00,USDT,0.00000969,FTX App Earn
2022-05-07 03:00:00,USDT,0.00000969,FTX App Earn
2022-05-07 03:00:00,DOGE,0.07246728,FTX App Earn
2022-05-07 04:00:00,DOGE,0.07246795,FTX App Earn
2022-05-07 04:00:00,USDT,0.00000969,FTX App Earn
2022-05-07 05:00:00,USDT,0.00000969,FTX App Earn
2022-05-07 05:00:00,DOGE,0.07246861,FTX App Earn
2022-05-07 06:00:00,DOGE,0.07246927,FTX App Earn
2022-05-07 06:00:00,USDT,0.00000969,FTX App Earn
2022-05-07 07:00:00,USDT,0.00000969,FTX App Earn
2022-05-07 07:00:00,DOGE,0.07246993,FTX App Earn
2022-05-07 08:00:00,DOGE,0.07247059,FTX App Earn
2022-05-07 08:00:00,USDT,0.00000969,FTX App Earn
2022-05-07 09:00:00,USDT,0.00000969,FTX App Earn
2022-05-07 09:00:00,DOGE,0.07247125,FTX App Earn
2022-05-07 10:00:00,DOGE,0.07247192,FTX App Earn
2022-05-07 10:00:00,USDT,0.00000969,FTX App Earn
2022-05-07 11:00:00,USDT,0.00000969,FTX App Earn
2022-05-07 11:00:00,DOGE,0.07247258,FTX App Earn
2022-05-07 12:00:00,DOGE,0.07247324,FTX App Earn
2022-05-07 12:00:00,USDT,0.00000969,FTX App Earn
2022-05-07 13:00:00,USDT,0.00000969,FTX App Earn
2022-05-07 13:00:00,DOGE,0.07247390,FTX App Earn
2022-05-07 14:00:00,DOGE,0.07247456,FTX App Earn
2022-05-07 14:00:00,USDT,0.00000969,FTX App Earn
2022-05-07 15:00:00,USDT,0.00000969,FTX App Earn
2022-05-07 15:00:00,DOGE,0.07247523,FTX App Earn
2022-05-07 16:00:00,DOGE,0.07247589,FTX App Earn
2022-05-07 16:00:00,USDT,0.00000969,FTX App Earn
2022-05-07 17:00:00,USDT,0.00000969,FTX App Earn
2022-05-07 17:00:00,DOGE,0.07247655,FTX App Earn
2022-05-07 18:00:00,DOGE,0.07247721,FTX App Earn
2022-05-07 18:00:00,USDT,0.00000969,FTX App Earn
2022-05-07 19:00:00,USDT,0.00000969,FTX App Earn
2022-05-07 19:00:00,DOGE,0.07247787,FTX App Earn
2022-05-07 20:00:00,DOGE,0.07247853,FTX App Earn
2022-05-07 20:00:00,USDT,0.00000969,FTX App Earn
2022-05-07 21:00:00,USDT,0.00000969,FTX App Earn
2022-05-07 21:00:00,DOGE,0.07247920,FTX App Earn
2022-05-07 22:00:00,DOGE,0.07247986,FTX App Earn
2022-05-07 22:00:00,USDT,0.00000969,FTX App Earn
2022-05-07 23:00:00,USDT,0.00000969,FTX App Earn
2022-05-07 23:00:00,DOGE,0.07248052,FTX App Earn
2022-05-08 00:00:00,DOGE,0.07248118,FTX App Earn
2022-05-08 00:00:00,USDT,0.00000969,FTX App Earn
2022-05-08 01:00:00,USDT,0.00000969,FTX App Earn
2022-05-08 01:00:00,DOGE,0.07248184,FTX App Earn
2022-05-08 02:00:00,DOGE,0.07248251,FTX App Earn
2022-05-08 02:00:00,USDT,0.00000969,FTX App Earn
2022-05-08 03:00:00,USDT,0.00000969,FTX App Earn
2022-05-08 03:00:00,DOGE,0.07248317,FTX App Earn
2022-05-08 04:00:00,DOGE,0.07248383,FTX App Earn
2022-05-08 04:00:00,USDT,0.00000969,FTX App Earn
2022-05-08 05:00:00,USDT,0.00000969,FTX App Earn
2022-05-08 05:00:00,DOGE,0.07248449,FTX App Earn
2022-05-08 06:00:00,DOGE,0.07248515,FTX App Earn
2022-05-08 06:00:00,USDT,0.00000969,FTX App Earn
2022-05-08 07:00:00,USDT,0.00000969,FTX App Earn
2022-05-08 07:00:00,DOGE,0.07248582,FTX App Earn
2022-05-08 08:00:00,DOGE,0.07248648,FTX App Earn
2022-05-08 08:00:00,USDT,0.00000969,FTX App Earn
2022-05-08 09:00:00,USDT,0.00000969,FTX App Earn
2022-05-08 09:00:00,DOGE,0.07248714,FTX App Earn
2022-05-08 10:00:00,DOGE,0.07248780,FTX App Earn
2022-05-08 10:00:00,USDT,0.00000969,FTX App Earn
2022-05-08 11:00:00,USDT,0.00000969,FTX App Earn
2022-05-08 11:00:00,DOGE,0.07248846,FTX App Earn
2022-05-08 12:00:00,DOGE,0.07248913,FTX App Earn
2022-05-08 12:00:00,USDT,0.00000969,FTX App Earn
2022-05-08 13:00:00,USDT,0.00000969,FTX App Earn
2022-05-08 13:00:00,DOGE,0.07248979,FTX App Earn
2022-05-08 14:00:00,DOGE,0.07249045,FTX App Earn
2022-05-08 14:00:00,USDT,0.00000969,FTX App Earn
2022-05-08 15:00:00,USDT,0.00000969,FTX App Earn
2022-05-08 15:00:00,DOGE,0.07249111,FTX App Earn
2022-05-08 16:00:00,DOGE,0.07249177,FTX App Earn
2022-05-08 16:00:00,USDT,0.00000969,FTX App Earn
2022-05-08 17:00:00,USDT,0.00000969,FTX App Earn
2022-05-08 17:00:00,DOGE,0.07249244,FTX App Earn
2022-05-08 18:00:00,DOGE,0.07249310,FTX App Earn
2022-05-08 18:00:00,USDT,0.00000969,FTX App Earn
2022-05-08 19:00:00,USDT,0.00000969,FTX App Earn
2022-05-08 19:00:00,DOGE,0.07249376,FTX App Earn
2022-05-08 20:00:00,DOGE,0.07249442,FTX App Earn
2022-05-08 20:00:00,USDT,0.00000969,FTX App Earn
2022-05-08 21:00:00,USDT,0.00000969,FTX App Earn
2022-05-08 21:00:00,DOGE,0.07249508,FTX App Earn
2022-05-08 22:00:00,DOGE,0.07249575,FTX App Earn
2022-05-08 22:00:00,USDT,0.00000969,FTX App Earn
2022-05-08 23:00:00,USDT,0.00000969,FTX App Earn
2022-05-08 23:00:00,DOGE,0.07249641,FTX App Earn
2022-05-09 00:00:00,DOGE,0.07249707,FTX App Earn
2022-05-09 00:00:00,USDT,0.00000969,FTX App Earn
2022-05-09 01:00:00,USDT,0.00000969,FTX App Earn
2022-05-09 01:00:00,DOGE,0.07249773,FTX App Earn
2022-05-09 02:00:00,DOGE,0.07249839,FTX App Earn
2022-05-09 02:00:00,USDT,0.00000969,FTX App Earn
2022-05-09 03:00:00,USDT,0.00000969,FTX App Earn
2022-05-09 03:00:00,DOGE,0.07249906,FTX App Earn
2022-05-09 04:00:00,DOGE,0.07249972,FTX App Earn
2022-05-09 04:00:00,USDT,0.00000969,FTX App Earn
2022-05-09 05:00:00,USDT,0.00000969,FTX App Earn
2022-05-09 05:00:00,DOGE,0.07250038,FTX App Earn
2022-05-09 06:00:00,DOGE,0.07250104,FTX App Earn
2022-05-09 06:00:00,USDT,0.00000969,FTX App Earn
2022-05-09 07:00:00,USDT,0.00000969,FTX App Earn
2022-05-09 07:00:00,DOGE,0.07250170,FTX App Earn
2022-05-09 08:00:00,DOGE,0.07250237,FTX App Earn
2022-05-09 08:00:00,USDT,0.00000969,FTX App Earn
2022-05-09 09:00:00,USDT,0.00000969,FTX App Earn
2022-05-09 09:00:00,DOGE,0.07250303,FTX App Earn
2022-05-09 10:00:00,DOGE,0.07250369,FTX App Earn
2022-05-09 10:00:00,USDT,0.00000969,FTX App Earn
2022-05-09 11:00:00,USDT,0.00000969,FTX App Earn
2022-05-09 11:00:00,DOGE,0.07250435,FTX App Earn
2022-05-09 12:00:00,DOGE,0.07250502,FTX App Earn
2022-05-09 12:00:00,USDT,0.00000969,FTX App Earn
2022-05-09 13:00:00,USDT,0.00000969,FTX App Earn
2022-05-09 13:00:00,DOGE,0.07250568,FTX App Earn
2022-05-09 14:00:00,DOGE,0.07250634,FTX App Earn
2022-05-09 14:00:00,USDT,0.00000969,FTX App Earn
2022-05-09 15:00:00,USDT,0.00000969,FTX App Earn
2022-05-09 15:00:00,DOGE,0.07250700,FTX App Earn
2022-05-09 16:00:00,DOGE,0.07250766,FTX App Earn
2022-05-09 16:00:00,USDT,0.00000969,FTX App Earn
2022-05-09 17:00:00,USDT,0.00000969,FTX App Earn
2022-05-09 17:00:00,DOGE,0.07250833,FTX App Earn
2022-05-09 18:00:00,DOGE,0.07250899,FTX App Earn
2022-05-09 18:00:00,USDT,0.00000969,FTX App Earn
2022-05-09 19:00:00,USDT,0.00000969,FTX App Earn
2022-05-09 19:00:00,DOGE,0.07250965,FTX App Earn
2022-05-09 20:00:00,DOGE,0.07251031,FTX App Earn
2022-05-09 20:00:00,USDT,0.00000969,FTX App Earn
2022-05-09 21:00:00,USDT,0.00000969,FTX App Earn
2022-05-09 21:00:00,DOGE,0.07251098,FTX App Earn
2022-05-09 22:00:00,DOGE,0.07251164,FTX App Earn
2022-05-09 22:00:00,USDT,0.00000969,FTX App Earn
2022-05-09 23:00:00,USDT,0.00000969,FTX App Earn
2022-05-09 23:00:00,DOGE,0.07251230,FTX App Earn
2022-05-10 00:00:00,DOGE,0.07251296,FTX App Earn
2022-05-10 00:00:00,USDT,0.00000969,FTX App Earn
2022-05-10 01:00:00,USDT,0.00000969,FTX App Earn
2022-05-10 01:00:00,DOGE,0.07251362,FTX App Earn
2022-05-10 02:00:00,DOGE,0.07251429,FTX App Earn
2022-05-10 02:00:00,USDT,0.00000969,FTX App Earn
2022-05-10 03:00:00,USDT,0.00000969,FTX App Earn
2022-05-10 03:00:00,DOGE,0.07251495,FTX App Earn
2022-05-10 04:00:00,DOGE,0.07251561,FTX App Earn
2022-05-10 04:00:00,USDT,0.00000969,FTX App Earn
2022-05-10 05:00:00,USDT,0.00000969,FTX App Earn
2022-05-10 05:00:00,DOGE,0.07251627,FTX App Earn
2022-05-10 06:00:00,DOGE,0.07251694,FTX App Earn
2022-05-10 06:00:00,USDT,0.00000969,FTX App Earn
2022-05-10 07:00:00,USDT,0.00000969,FTX App Earn
2022-05-10 07:00:00,DOGE,0.07251760,FTX App Earn
2022-05-10 08:00:00,DOGE,0.07251826,FTX App Earn
2022-05-10 08:00:00,USDT,0.00000969,FTX App Earn
2022-05-10 09:00:00,USDT,0.00000969,FTX App Earn
2022-05-10 09:00:00,DOGE,0.07251892,FTX App Earn
2022-05-10 10:00:00,DOGE,0.07251958,FTX App Earn
2022-05-10 10:00:00,USDT,0.00000969,FTX App Earn
2022-05-10 11:00:00,USDT,0.00000969,FTX App Earn
2022-05-10 11:00:00,DOGE,0.07252025,FTX App Earn
2022-05-10 12:00:00,DOGE,0.07252091,FTX App Earn
2022-05-10 12:00:00,USDT,0.00000969,FTX App Earn
2022-05-10 13:00:00,USDT,0.00000969,FTX App Earn
2022-05-10 13:00:00,DOGE,0.07252157,FTX App Earn
2022-05-10 14:00:00,DOGE,0.07252223,FTX App Earn
2022-05-10 14:00:00,USDT,0.00000969,FTX App Earn
2022-05-10 15:00:00,USDT,0.00000969,FTX App Earn
2022-05-10 15:00:00,DOGE,0.07252290,FTX App Earn
2022-05-10 16:00:00,DOGE,0.07252356,FTX App Earn
2022-05-10 16:00:00,USDT,0.00000969,FTX App Earn
2022-05-10 17:00:00,USDT,0.00000969,FTX App Earn
2022-05-10 17:00:00,DOGE,0.07252422,FTX App Earn
2022-05-10 18:00:00,DOGE,0.07252488,FTX App Earn
2022-05-10 18:00:00,USDT,0.00000969,FTX App Earn
2022-05-10 19:00:00,USDT,0.00000969,FTX App Earn
2022-05-10 19:00:00,DOGE,0.07252554,FTX App Earn
2022-05-10 20:00:00,DOGE,0.07252621,FTX App Earn
2022-05-10 20:00:00,USDT,0.00000969,FTX App Earn
2022-05-10 21:00:00,USDT,0.00000969,FTX App Earn
2022-05-10 21:00:00,DOGE,0.07252687,FTX App Earn
2022-05-10 22:00:00,DOGE,0.07252753,FTX App Earn
2022-05-10 22:00:00,USDT,0.00000969,FTX App Earn
2022-05-10 23:00:00,USDT,0.00000969,FTX App Earn
2022-05-10 23:00:00,DOGE,0.07252819,FTX App Earn
2022-05-11 00:00:00,DOGE,0.07252886,FTX App Earn
2022-05-11 00:00:00,USDT,0.00000969,FTX App Earn
2022-05-11 01:00:00,USDT,0.00000969,FTX App Earn
2022-05-11 01:00:00,DOGE,0.07252952,FTX App Earn
2022-05-11 02:00:00,DOGE,0.07253018,FTX App Earn
2022-05-11 02:00:00,USDT,0.00000969,FTX App Earn
2022-05-11 03:00:00,USDT,0.00000969,FTX App Earn
